,target,RAPL_ENERGY_DRAM_0,RAPL_ENERGY_DRAM_1,RAPL_ENERGY_PKG_0,RAPL_ENERGY_PKG_1,begin,end,entryNumber,RAPL_ENERGY_PKG_all,RAPL_ENERGY_DRAM_all,Machine,time,powers_av_all,type,bench,class,Nbprocess,y_ax,RAPL_ENERGY_PKG_BOTH
12090,optimized_test_EP_B_1_20,769.1672973632812,362.4317321777344,5931.808807373047,5197.369354248047,2019-08-01 09:44:55.407,2019-08-01 09:46:37.481,20,12260.77719116211,24521.55438232422,Dahu30,102.074,119.03667175885543,optimized,EP,B,1,optimized,11129.178161621094
111,normal_test_CG_C_32_1,215.10667419433594,94.15998077392578,1627.8045043945312,1294.3407287597656,2019-08-01 08:30:55.559,2019-08-01 08:31:08.571,1,3231.4118881225586,6462.823776245117,Dahu3,13.012,230.81513486589705,normal,CG,C,32,normal,2922.145233154297
157,normal_test_CG_C_32_2,99.32511138916016,195.88697814941406,1317.669921875,1492.2145385742188,2019-08-01 08:31:11.576,2019-08-01 08:31:23.588,2,3105.096549987793,6210.193099975586,Dahu3,12.012,238.85358076829178,normal,CG,C,32,normal,2809.8844604492188
199,normal_test_CG_C_32_3,215.57129669189453,94.06761932373047,1626.5128479003906,1323.023681640625,2019-08-01 08:31:26.593,2019-08-01 08:31:39.606,3,3259.1754455566406,6518.350891113281,Dahu3,13.013,232.7982461111886,normal,CG,C,32,normal,2949.5365295410156
246,normal_test_CG_C_32_4,102.03234100341797,209.74827575683594,1405.87451171875,1609.76123046875,2019-08-01 08:31:42.611,2019-08-01 08:31:55.625,4,3327.416358947754,6654.832717895508,Dahu3,13.014,237.6725970676967,normal,CG,C,32,normal,3015.6357421875
292,normal_test_CG_C_32_5,96.70250701904297,199.30506896972656,1351.759521484375,1509.5602416992188,2019-08-01 08:31:58.631,2019-08-01 08:32:10.644,5,3157.3273391723633,6314.654678344727,Dahu3,12.013,242.87133378248947,normal,CG,C,32,normal,2861.3197631835938
334,normal_test_CG_C_32_6,216.7743682861328,93.11431884765625,1629.6058349609375,1346.5787963867188,2019-08-01 08:32:13.649,2019-08-01 08:32:26.660,6,3286.0733184814453,6572.146636962891,Dahu3,13.011,234.71952274867468,normal,CG,C,32,normal,2976.1846313476562
380,normal_test_CG_C_32_7,215.91200256347656,100.10533905029297,1624.5872497558594,1369.78076171875,2019-08-01 08:32:29.665,2019-08-01 08:32:42.678,7,3310.385353088379,6620.770706176758,Dahu3,13.013,236.45609664916992,normal,CG,C,32,normal,2994.3680114746094
427,normal_test_CG_C_32_8,98.37203979492188,214.0303192138672,1402.4596252441406,1634.9941711425781,2019-08-01 08:32:45.683,2019-08-01 08:32:58.698,8,3349.856155395508,6699.712310791016,Dahu3,13.015,239.2754396711077,normal,CG,C,32,normal,3037.4537963867188
473,normal_test_CG_C_32_9,95.11917877197266,197.6341323852539,1332.2244262695312,1506.8122863769531,2019-08-01 08:33:01.703,2019-08-01 08:33:13.716,9,3131.790023803711,6263.580047607422,Dahu3,12.013,240.90692490797775,normal,CG,C,32,normal,2839.0367126464844
516,normal_test_CG_C_32_10,104.06031799316406,210.52293395996094,1453.2282409667969,1614.1478271484375,2019-08-01 08:33:16.720,2019-08-01 08:33:29.733,10,3381.9593200683594,6763.918640136719,Dahu3,13.013,241.56852286202567,normal,CG,C,32,normal,3067.3760681152344
561,normal_test_CG_C_32_11,201.97811126708984,92.93318939208984,1512.7793273925781,1277.8922729492188,2019-08-01 08:33:32.738,2019-08-01 08:33:44.749,11,3085.5829010009766,6171.165802001953,Dahu3,12.011,237.35253084622897,normal,CG,C,32,normal,2790.671600341797
606,normal_test_CG_C_32_12,102.46896362304688,197.3985137939453,1397.2226867675781,1507.6329040527344,2019-08-01 08:33:48.754,2019-08-01 08:34:00.765,12,3204.7230682373047,6409.446136474609,Dahu3,12.011,246.51715909517728,normal,CG,C,32,normal,2904.8555908203125
649,normal_test_CG_C_32_13,218.57173919677734,92.47413635253906,1632.7635498046875,1343.2394714355469,2019-08-01 08:34:03.769,2019-08-01 08:34:16.783,13,3287.048896789551,6574.097793579102,Dahu3,13.014,234.78920691353935,normal,CG,C,32,normal,2976.0030212402344
695,normal_test_CG_C_32_14,217.0426483154297,94.76277923583984,1626.7683410644531,1352.1649780273438,2019-08-01 08:34:19.788,2019-08-01 08:34:32.800,14,3290.7387466430664,6581.477493286133,Dahu3,13.012,235.0527676173619,normal,CG,C,32,normal,2978.933319091797
741,normal_test_CG_C_32_15,216.53797912597656,100.64261627197266,1622.7546081542969,1359.6809387207031,2019-08-01 08:34:35.807,2019-08-01 08:34:48.819,15,3299.616142272949,6599.232284545898,Dahu3,13.012,235.68686730521065,normal,CG,C,32,normal,2982.435546875
788,normal_test_CG_C_32_16,98.3323745727539,197.2324676513672,1387.4647827148438,1509.4432983398438,2019-08-01 08:34:51.823,2019-08-01 08:35:03.836,16,3192.4729232788086,6384.945846557617,Dahu3,12.013,245.57484025221603,normal,CG,C,32,normal,2896.9080810546875
830,normal_test_CG_C_32_17,218.02600860595703,99.67443084716797,1621.9332885742188,1373.7314758300781,2019-08-01 08:35:06.841,2019-08-01 08:35:19.853,17,3313.365203857422,6626.730407714844,Dahu3,13.012,236.66894313267298,normal,CG,C,32,normal,2995.664764404297
876,normal_test_CG_C_32_18,219.59830474853516,95.32610321044922,1637.7601928710938,1361.8505249023438,2019-08-01 08:35:22.858,2019-08-01 08:35:35.871,18,3314.535125732422,6629.070251464844,Dahu3,13.013,236.75250898088728,normal,CG,C,32,normal,2999.6107177734375
922,normal_test_CG_C_32_19,219.3570098876953,93.59992980957031,1632.7565002441406,1352.314208984375,2019-08-01 08:35:38.875,2019-08-01 08:35:51.888,19,3298.0276489257812,6596.0552978515625,Dahu3,13.013,235.57340349469865,normal,CG,C,32,normal,2985.0707092285156
969,normal_test_CG_C_32_20,104.1266860961914,212.56402587890625,1443.2160339355469,1615.755126953125,2019-08-01 08:35:54.893,2019-08-01 08:36:07.912,20,3375.6618728637695,6751.323745727539,Dahu3,13.019,241.11870520455497,normal,CG,C,32,normal,3058.971160888672
1015,normal_test_EP_B_1_1,306.00553131103516,522.8718719482422,4102.422760009766,4606.593200683594,2019-08-01 08:36:10.917,2019-08-01 08:37:24.968,1,9537.893363952637,19075.786727905273,Dahu3,74.051,127.17191151936849,normal,EP,B,1,normal,8709.01596069336
1243,normal_test_EP_B_1_2,293.2294235229492,500.1005401611328,3776.633514404297,4344.800109863281,2019-08-01 08:37:27.973,2019-08-01 08:38:39.025,2,8914.76358795166,17829.52717590332,Dahu3,71.052,123.81616094377306,normal,EP,B,1,normal,8121.433624267578
1464,normal_test_EP_B_1_3,529.5598754882812,263.34212493896484,4591.630645751953,3556.1544494628906,2019-08-01 08:38:42.031,2019-08-01 08:39:53.082,3,8940.68709564209,17881.37419128418,Dahu3,71.051,124.1762096616957,normal,EP,B,1,normal,8147.785095214844
1683,normal_test_EP_B_1_4,513.2225036621094,256.00621032714844,4410.125244140625,3361.62744140625,2019-08-01 08:39:56.086,2019-08-01 08:41:05.138,4,8540.981399536133,17081.962799072266,Dahu3,69.052,122.01401999337332,normal,EP,B,1,normal,7771.752685546875
1898,normal_test_EP_B_1_5,290.0050506591797,496.7553024291992,3754.3601989746094,4331.591979980469,2019-08-01 08:41:08.142,2019-08-01 08:42:19.193,5,8872.712532043457,17745.425064086914,Dahu3,71.051,123.23211850060358,normal,EP,B,1,normal,8085.952178955078
2118,normal_test_EP_B_1_6,511.04443359375,255.33041381835938,4384.895935058594,3377.7920837402344,2019-08-01 08:42:22.197,2019-08-01 08:43:31.248,6,8529.062866210938,17058.125732421875,Dahu3,69.051,121.84375523158482,normal,EP,B,1,normal,7762.688018798828
2332,normal_test_EP_B_1_7,289.22948455810547,489.4304962158203,3691.621124267578,4264.5933837890625,2019-08-01 08:43:34.254,2019-08-01 08:44:44.304,7,8734.874488830566,17469.748977661133,Dahu3,70.05,123.02640125113474,normal,EP,B,1,normal,7956.214508056641
2551,normal_test_EP_B_1_8,299.6532211303711,517.4303131103516,3965.0094604492188,4526.0111083984375,2019-08-01 08:44:48.309,2019-08-01 08:46:02.358,8,9308.104103088379,18616.208206176758,Dahu3,74.049,124.10805470784506,normal,EP,B,1,normal,8491.020568847656
2779,normal_test_EP_B_1_9,509.38035583496094,256.1149673461914,4380.0433349609375,3390.795379638672,2019-08-01 08:46:05.363,2019-08-01 08:47:14.413,9,8536.334037780762,17072.668075561523,Dahu3,69.05,121.94762911115374,normal,EP,B,1,normal,7770.838714599609
2996,normal_test_EP_B_1_10,275.03348541259766,476.7931594848633,3543.736114501953,4164.888244628906,2019-08-01 08:47:18.418,2019-08-01 08:48:26.468,10,8460.45100402832,16920.90200805664,Dahu3,68.05,122.61523194243942,normal,EP,B,1,normal,7708.624359130859
3207,normal_test_EP_B_1_11,279.1361083984375,481.57408142089844,3593.2926330566406,4226.969940185547,2019-08-01 08:48:29.473,2019-08-01 08:49:38.525,11,8580.972763061523,17161.945526123047,Dahu3,69.052,122.5853251865932,normal,EP,B,1,normal,7820.2625732421875
3421,normal_test_EP_B_1_12,274.85765838623047,474.7097625732422,3543.5838623046875,4159.929351806641,2019-08-01 08:49:41.531,2019-08-01 08:50:49.579,12,8453.0806350708,16906.1612701416,Dahu3,68.048,122.5084150010261,normal,EP,B,1,normal,7703.513214111328
3631,normal_test_EP_B_1_13,299.908203125,510.00929260253906,3912.155487060547,4449.499053955078,2019-08-01 08:50:52.584,2019-08-01 08:52:05.624,13,9171.572036743164,18343.144073486328,Dahu3,73.04,123.9401626586914,normal,EP,B,1,normal,8361.654541015625
3858,normal_test_EP_B_1_14,502.4534225463867,250.1873550415039,4320.081756591797,3356.101806640625,2019-08-01 08:52:08.629,2019-08-01 08:53:16.668,14,8428.824340820312,16857.648681640625,Dahu3,68.039,122.1568745046422,normal,EP,B,1,normal,7676.183563232422
4068,normal_test_EP_B_1_15,287.40599060058594,495.156982421875,3775.0277404785156,4307.767395019531,2019-08-01 08:53:19.673,2019-08-01 08:54:30.714,15,8865.358108520508,17730.716217041016,Dahu3,71.041,123.12997372945149,normal,EP,B,1,normal,8082.795135498047
4290,normal_test_EP_B_1_16,275.3210220336914,475.0889434814453,3539.1109313964844,4141.388031005859,2019-08-01 08:54:34.720,2019-08-01 08:55:42.771,16,8430.90892791748,16861.81785583496,Dahu3,68.051,122.18708591184755,normal,EP,B,1,normal,7680.498962402344
4502,normal_test_EP_B_1_17,291.52136993408203,502.98089599609375,3794.5442810058594,4386.202728271484,2019-08-01 08:55:45.775,2019-08-01 08:56:57.827,17,8975.24927520752,17950.49855041504,Dahu3,72.052,122.94862020832218,normal,EP,B,1,normal,8180.747009277344
4725,normal_test_EP_B_1_18,283.2806167602539,489.87357330322266,3687.467529296875,4260.388519287109,2019-08-01 08:57:00.832,2019-08-01 08:58:10.872,18,8721.010238647461,17442.020477294922,Dahu3,70.04,122.83113012179523,normal,EP,B,1,normal,7947.856048583984
4944,normal_test_EP_B_1_19,279.0825729370117,481.29994201660156,3591.3203735351562,4212.278381347656,2019-08-01 08:58:14.877,2019-08-01 08:59:23.928,19,8563.981269836426,17127.96253967285,Dahu3,69.051,122.3425895690918,normal,EP,B,1,normal,7803.5987548828125
5158,normal_test_EP_B_1_20,523.7140960693359,261.2158737182617,4524.057647705078,3527.9537963867188,2019-08-01 08:59:26.933,2019-08-01 09:00:37.984,20,8836.941413879395,17673.88282775879,Dahu3,71.051,122.73529741499159,normal,EP,B,1,normal,8052.011444091797
5431,optimized_test_CG_C_32_1,195.85047912597656,42.872764587402344,1383.0113525390625,539.0703125,2019-08-01 09:06:18.344,2019-08-01 09:06:29.351,1,2160.8049087524414,4321.609817504883,Dahu3,11.007,180.06707572937012,optimized,CG,C,32,optimized,1922.0816650390625
5472,optimized_test_CG_C_32_2,197.4601593017578,42.73835754394531,1384.9891967773438,536.7708740234375,2019-08-01 09:06:33.356,2019-08-01 09:06:44.363,2,2161.9585876464844,4323.917175292969,Dahu3,11.007,180.16321563720703,optimized,CG,C,32,optimized,1921.7600708007812
5513,optimized_test_CG_C_32_3,194.1124725341797,43.06549072265625,1377.4584045410156,536.4165649414062,2019-08-01 09:06:47.367,2019-08-01 09:06:58.379,3,2151.052932739258,4302.105865478516,Dahu3,11.012,179.25441106160483,optimized,CG,C,32,optimized,1913.8749694824219
5554,optimized_test_CG_C_32_4,197.48997497558594,42.69145965576172,1384.9806823730469,534.5929870605469,2019-08-01 09:07:02.384,2019-08-01 09:07:13.391,4,2159.7551040649414,4319.510208129883,Dahu3,11.007,179.97959200541177,optimized,CG,C,32,optimized,1919.5736694335938
5594,optimized_test_CG_C_32_5,195.06979370117188,42.79889678955078,1381.8399963378906,534.9736022949219,2019-08-01 09:07:16.395,2019-08-01 09:07:27.408,5,2154.682289123535,4309.36457824707,Dahu3,11.013,179.55685742696127,optimized,CG,C,32,optimized,1916.8135986328125
5636,optimized_test_CG_C_32_6,196.12371063232422,42.80879211425781,1385.3546142578125,532.4927673339844,2019-08-01 09:07:31.413,2019-08-01 09:07:42.420,6,2156.779884338379,4313.559768676758,Dahu3,11.007,179.73165702819824,optimized,CG,C,32,optimized,1917.8473815917969
5677,optimized_test_CG_C_32_7,210.72427368164062,46.64061737060547,1496.4610595703125,580.4124450683594,2019-08-01 09:07:45.424,2019-08-01 09:07:57.432,7,2334.238395690918,4668.476791381836,Dahu3,12.008,179.55679966853216,optimized,CG,C,32,optimized,2076.873504638672
5719,optimized_test_CG_C_32_8,197.0765609741211,42.797325134277344,1385.5660400390625,533.0604553222656,2019-08-01 09:08:00.436,2019-08-01 09:08:11.443,8,2158.5003814697266,4317.000762939453,Dahu3,11.007,179.8750317891439,optimized,CG,C,32,optimized,1918.6264953613281
5759,optimized_test_CG_C_32_9,194.9236297607422,42.957000732421875,1377.4969177246094,532.6062622070312,2019-08-01 09:08:14.447,2019-08-01 09:08:25.459,9,2147.9838104248047,4295.967620849609,Dahu3,11.012,178.99865086873373,optimized,CG,C,32,optimized,1910.1031799316406
5801,optimized_test_CG_C_32_10,197.52237701416016,42.78739929199219,1385.3295288085938,530.8980407714844,2019-08-01 09:08:29.464,2019-08-01 09:08:40.471,10,2156.5373458862305,4313.074691772461,Dahu3,11.007,179.7114454905192,optimized,CG,C,32,optimized,1916.2275695800781
5842,optimized_test_CG_C_32_11,194.79212951660156,42.729522705078125,1380.5609436035156,532.3797302246094,2019-08-01 09:08:43.475,2019-08-01 09:08:54.489,11,2150.4623260498047,4300.924652099609,Dahu3,11.014,179.20519383748373,optimized,CG,C,32,optimized,1912.940673828125
5883,optimized_test_CG_C_32_12,196.92640686035156,42.7615966796875,1386.8735961914062,532.1762084960938,2019-08-01 09:08:58.494,2019-08-01 09:09:09.501,12,2158.737808227539,4317.475616455078,Dahu3,11.007,179.89481735229492,optimized,CG,C,32,optimized,1919.0498046875
5924,optimized_test_CG_C_32_13,211.70862579345703,46.805946350097656,1494.9590454101562,577.5740966796875,2019-08-01 09:09:12.505,2019-08-01 09:09:24.518,13,2331.0477142333984,4662.095428466797,Dahu3,12.013,179.31136263333835,optimized,CG,C,32,optimized,2072.5331420898438
5966,optimized_test_CG_C_32_14,197.5525360107422,42.62306213378906,1385.9551086425781,527.326416015625,2019-08-01 09:09:27.523,2019-08-01 09:09:38.530,14,2153.4571228027344,4306.914245605469,Dahu3,11.007,179.4547602335612,optimized,CG,C,32,optimized,1913.2815246582031
6006,optimized_test_CG_C_32_15,195.5871124267578,42.43614196777344,1378.4729309082031,523.9764404296875,2019-08-01 09:09:41.534,2019-08-01 09:09:52.547,15,2140.472625732422,4280.945251464844,Dahu3,11.013,178.37271881103516,optimized,CG,C,32,optimized,1902.4493713378906
6048,optimized_test_CG_C_32_16,198.51754760742188,42.58385467529297,1385.6854248046875,520.9844665527344,2019-08-01 09:09:56.552,2019-08-01 09:10:07.559,16,2147.7712936401367,4295.542587280273,Dahu3,11.007,178.98094113667807,optimized,CG,C,32,optimized,1906.6698913574219
6089,optimized_test_CG_C_32_17,196.8050537109375,42.81694030761719,1384.5544738769531,519.5723266601562,2019-08-01 09:10:10.564,2019-08-01 09:10:21.576,17,2143.748794555664,4287.497589111328,Dahu3,11.012,178.64573287963867,optimized,CG,C,32,optimized,1904.1268005371094
6130,optimized_test_CG_C_32_18,197.6796875,42.83422088623047,1384.8380432128906,516.5913391113281,2019-08-01 09:10:25.581,2019-08-01 09:10:36.588,18,2141.943290710449,4283.886581420898,Dahu3,11.007,178.49527422587076,optimized,CG,C,32,optimized,1901.4293823242188
6171,optimized_test_CG_C_32_19,195.91795349121094,42.882041931152344,1376.3609008789062,519.1791381835938,2019-08-01 09:10:39.592,2019-08-01 09:10:50.605,19,2134.3400344848633,4268.680068969727,Dahu3,11.013,177.86166954040527,optimized,CG,C,32,optimized,1895.5400390625
6213,optimized_test_CG_C_32_20,197.76305389404297,42.71026611328125,1386.721435546875,518.3052673339844,2019-08-01 09:10:54.610,2019-08-01 09:11:05.616,20,2145.5000228881836,4291.000045776367,Dahu3,11.006,178.7916685740153,optimized,CG,C,32,optimized,1905.0267028808594
6255,optimized_test_EP_B_1_1,766.0087127685547,386.9972381591797,6916.752502441406,5555.7938232421875,2019-08-01 09:11:09.620,2019-08-01 09:12:51.683,1,13625.552276611328,27251.104553222656,Dahu3,102.063,132.2869153069061,optimized,EP,B,1,optimized,12472.546325683594
6570,optimized_test_EP_B_1_2,754.9496688842773,380.9901428222656,6764.335540771484,5494.285552978516,2019-08-01 09:12:55.687,2019-08-01 09:14:36.747,2,13394.560905456543,26789.121810913086,Dahu3,101.06,131.31922456329943,optimized,EP,B,1,optimized,12258.62109375
6881,optimized_test_EP_B_1_3,758.7288284301758,388.24192810058594,6822.679931640625,5533.701812744141,2019-08-01 09:14:40.751,2019-08-01 09:16:22.813,3,13503.352500915527,27006.705001831055,Dahu3,102.062,131.10050971762647,optimized,EP,B,1,optimized,12356.381744384766
7195,optimized_test_EP_B_1_4,757.9310073852539,387.1096649169922,6816.148498535156,5537.749420166016,2019-08-01 09:16:25.817,2019-08-01 09:18:07.878,4,13498.938591003418,26997.877182006836,Dahu3,102.061,131.05765622333416,optimized,EP,B,1,optimized,12353.897918701172
7508,optimized_test_EP_B_1_5,757.8101577758789,387.2452697753906,6819.268981933594,5548.4459228515625,2019-08-01 09:18:10.882,2019-08-01 09:19:52.945,5,13512.770332336426,27025.54066467285,Dahu3,102.063,131.19194497414006,optimized,EP,B,1,optimized,12367.714904785156
7820,optimized_test_EP_B_1_6,758.0850524902344,387.4548873901367,6815.6754150390625,5540.4197998046875,2019-08-01 09:19:55.949,2019-08-01 09:21:37.995,6,13501.635154724121,27003.270309448242,Dahu3,102.046,131.08383645363224,optimized,EP,B,1,optimized,12356.09521484375
8133,optimized_test_EP_B_1_7,758.3082656860352,385.8091125488281,6802.453216552734,5528.501983642578,2019-08-01 09:21:41.000,2019-08-01 09:23:23.063,7,13475.072578430176,26950.14515686035,Dahu3,102.063,130.82594736339976,optimized,EP,B,1,optimized,12330.955200195312
8446,optimized_test_EP_B_1_8,757.3586654663086,386.0248565673828,6805.956329345703,5552.251861572266,2019-08-01 09:23:26.067,2019-08-01 09:25:08.113,8,13501.59171295166,27003.18342590332,Dahu3,102.046,131.08341468885106,optimized,EP,B,1,optimized,12358.208190917969
8760,optimized_test_EP_B_1_9,757.4139175415039,385.0745544433594,6811.463684082031,5543.514587402344,2019-08-01 09:25:11.118,2019-08-01 09:26:53.180,9,13497.466743469238,26994.933486938477,Dahu3,102.062,131.0433664414489,optimized,EP,B,1,optimized,12354.978271484375
9072,optimized_test_EP_B_1_10,757.4186706542969,388.08531951904297,6813.788360595703,5559.6766357421875,2019-08-01 09:26:56.184,2019-08-01 09:28:38.230,10,13518.96898651123,27037.93797302246,Dahu3,102.046,131.2521260826333,optimized,EP,B,1,optimized,12373.46499633789
9386,optimized_test_EP_B_1_11,757.2545013427734,389.9044647216797,6819.363525390625,5553.808410644531,2019-08-01 09:28:41.234,2019-08-01 09:30:23.298,11,13520.33090209961,27040.66180419922,Dahu3,102.064,131.2653485640739,optimized,EP,B,1,optimized,12373.171936035156
9699,optimized_test_EP_B_1_12,756.9755172729492,390.96508026123047,6812.649932861328,5548.628509521484,2019-08-01 09:30:26.303,2019-08-01 09:32:08.349,12,13509.219039916992,27018.438079833984,Dahu3,102.046,131.15746640696108,optimized,EP,B,1,optimized,12361.278442382812
10012,optimized_test_EP_B_1_13,756.7551040649414,389.38736724853516,6815.6607666015625,5545.471282958984,2019-08-01 09:32:11.353,2019-08-01 09:33:53.419,13,13507.274520874023,27014.549041748047,Dahu3,102.066,131.1385875813012,optimized,EP,B,1,optimized,12361.132049560547
10324,optimized_test_EP_B_1_14,756.4704284667969,390.50052642822266,6816.141784667969,5556.671966552734,2019-08-01 09:33:56.423,2019-08-01 09:35:38.469,14,13519.784706115723,27039.569412231445,Dahu3,102.046,131.26004569044392,optimized,EP,B,1,optimized,12372.813751220703
10638,optimized_test_EP_B_1_15,757.5483932495117,390.8453369140625,6819.9735107421875,5555.028259277344,2019-08-01 09:35:41.473,2019-08-01 09:37:23.535,15,13523.395500183105,27046.79100036621,Dahu3,102.062,131.29510194352528,optimized,EP,B,1,optimized,12375.001770019531
10950,optimized_test_EP_B_1_16,757.9397964477539,388.91280364990234,6813.261169433594,5549.570831298828,2019-08-01 09:37:26.539,2019-08-01 09:39:08.585,16,13509.684600830078,27019.369201660156,Dahu3,102.046,131.161986415826,optimized,EP,B,1,optimized,12362.832000732422
11263,optimized_test_EP_B_1_17,757.3039474487305,389.26161193847656,6809.698211669922,5557.018981933594,2019-08-01 09:39:11.589,2019-08-01 09:40:53.635,17,13513.282752990723,27026.565505981445,Dahu3,102.046,131.19691993194877,optimized,EP,B,1,optimized,12366.717193603516
11577,optimized_test_EP_B_1_18,756.8995208740234,389.9473114013672,6814.921661376953,5552.165771484375,2019-08-01 09:40:56.639,2019-08-01 09:42:38.703,18,13513.934265136719,27027.868530273438,Dahu3,102.064,131.20324529258951,optimized,EP,B,1,optimized,12367.087432861328
11892,optimized_test_EP_B_1_19,750.5622711181641,383.3942413330078,6756.051605224609,5504.5909423828125,2019-08-01 09:42:42.707,2019-08-01 09:44:23.768,19,13394.599060058594,26789.198120117188,Dahu3,101.061,131.31959862802543,optimized,EP,B,1,optimized,12260.642547607422
